AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterSchool,DASS,ReportingCategory,CohortStudents,Met UC/CSU Grad Req's (Rate),Seal of Biliteracy (Rate),Golden State Seal Merit Diploma (Rate,CHSPE Completer (Rate),Adult Ed. HS Diploma (Rate),SPED Certificate (Rate),GED Completer (Rate),Other Transfer (Rate),Still Enrolled (%),Dropout Rate (%),Graduation Rate (%),,,
2017-18,C,32,,,Plumas,,,All,All,SS,106,15.4,0.0,0.0,1.9,0.0,1.9,0.0,0.9,0.028,0.189,0.736,,,
2017-18,C,32,,,Plumas,,,All,All,TA,166,26.9,0.0,0.0,1.2,0.0,1.2,0.0,1.2,0.018,0.139,0.807,,,
2017-18,C,33,,,Riverside,,,All,All,GF,16427,55.0,9.0,19.2,0.3,0.1,0.4,0.0,1.1,0.022,0.039,0.92,,,
2017-18,C,33,,,Riverside,,,All,All,GM,17237,40.3,4.9,13.5,0.2,0.1,0.6,0.1,1.7,0.037,0.077,0.859,,,
2017-18,C,33,,,Riverside,,,All,All,RA,1112,75.3,7.8,27.7,1.5,0.0,0.0,0.1,0.2,0.017,0.02,0.945,,,
2017-18,C,33,,,Riverside,,,All,All,RB,2312,43.2,1.4,9.7,0.2,0.0,0.5,0.1,1.2,0.042,0.071,0.867,,,
2017-18,C,33,,,Riverside,,,All,All,RD,111,51.8,8.2,7.1,1.8,0.0,0.0,0.0,6.3,0.036,0.117,0.766,,,
2017-18,C,33,,,Riverside,,,All,All,RF,789,68.9,8.7,33.3,0.4,0.0,0.6,0.0,0.3,0.008,0.014,0.966,,,
2017-18,C,33,,,Riverside,,,All,All,RH,20820,42.1,8.1,12.3,0.1,0.1,0.5,0.1,1.7,0.034,0.065,0.877,,,
2017-18,C,33,,,Riverside,,,All,All,RI,159,36.8,2.4,11.2,0.0,0.0,3.1,0.0,3.1,0.038,0.113,0.786,,,
2017-18,C,33,,,Riverside,,,All,All,RP,122,40.0,1.8,4.5,0.0,0.0,2.5,0.0,0.8,0.016,0.049,0.902,,,
2017-18,C,33,,,Riverside,,,All,All,RT,861,59.5,7.3,33.9,0.6,0.0,0.2,0.0,0.7,0.017,0.042,0.926,,,
2017-18,C,33,,,Riverside,,,All,All,RW,7378,56.5,5.1,24.0,0.5,0.1,0.5,0.1,1.0,0.022,0.045,0.911,,,
2017-18,C,33,,,Riverside,,,All,All,SD,3866,14.5,0.5,5.3,0.1,0.2,4.3,0.1,1.6,0.107,0.096,0.735,,,
2017-18,C,33,,,Riverside,,,All,All,SE,4535,19.6,2.5,3.8,0.0,0.1,1.1,0.0,2.9,0.064,0.128,0.766,,,
2017-18,C,33,,,Riverside,,,All,All,SF,481,14.9,1.4,2.8,0.0,0.0,1.2,1.0,4.0,0.091,0.26,0.586,,,
2017-18,C,33,,,Riverside,,,All,All,SH,2498,27.9,4.1,6.7,0.2,0.2,0.3,0.2,2.6,0.06,0.137,0.767,,,
2017-18,C,33,,,Riverside,,,All,All,SM,270,37.0,13.4,6.5,0.0,0.0,0.4,0.0,7.8,0.022,0.096,0.8,,,
2017-18,C,33,,,Riverside,,,All,All,SS,24684,40.8,6.7,12.2,0.2,0.1,0.5,0.1,1.8,0.036,0.073,0.864,,,
2017-18,C,33,,,Riverside,,,All,All,TA,33664,47.7,6.9,16.3,0.3,0.1,0.5,0.1,1.4,0.03,0.058,0.889,,,
2017-18,C,34,,,Sacramento,,,All,All,GF,9420,52.2,13.5,33.2,0.4,0.0,0.6,0.1,0.6,0.061,0.088,0.835,,,
2017-18,C,34,,,Sacramento,,,All,All,GM,9635,40.9,8.1,26.0,0.4,0.0,0.7,0.2,0.7,0.082,0.11,0.786,,,
2017-18,C,34,,,Sacramento,,,All,All,RA,2614,68.5,15.1,52.4,0.3,0.0,0.4,0.0,0.3,0.03,0.028,0.933,,,
2017-18,C,34,,,Sacramento,,,All,All,RB,2470,38.1,2.8,14.9,0.1,0.0,1.1,0.2,0.8,0.115,0.147,0.717,,,
2017-18,C,34,,,Sacramento,,,All,All,RD,271,25.0,8.9,10.7,0.4,0.0,0.4,0.4,0.7,0.196,0.579,0.207,,,
2017-18,C,34,,,Sacramento,,,All,All,RF,626,63.6,11.9,46.3,0.5,0.0,1.1,0.0,0.0,0.016,0.016,0.952,,,
2017-18,C,34,,,Sacramento,,,All,All,RH,5734,37.4,15.3,18.8,0.1,0.0,0.5,0.3,0.6,0.087,0.116,0.782,,,
2017-18,C,34,,,Sacramento,,,All,All,RI,149,32.3,3.0,11.1,0.7,0.7,0.7,0.0,1.3,0.107,0.195,0.664,,,
2017-18,C,34,,,Sacramento,,,All,All,RP,278,33.5,3.3,20.9,0.0,0.0,1.1,0.0,0.7,0.104,0.104,0.773,,,
2017-18,C,34,,,Sacramento,,,All,All,RT,923,48.4,5.4,29.6,0.9,0.0,0.5,0.3,0.9,0.074,0.102,0.798,,,
2017-18,C,34,,,Sacramento,,,All,All,RW,5990,46.1,8.7,32.4,0.7,0.0,0.7,0.1,0.9,0.055,0.079,0.842,,,
2017-18,C,34,,,Sacramento,,,All,All,SD,2249,9.9,1.0,6.5,0.1,0.0,5.6,0.1,0.7,0.185,0.145,0.605,,,
2017-18,C,34,,,Sacramento,,,All,All,SE,2562,23.0,4.7,11.8,0.0,0.0,1.1,0.4,1.1,0.116,0.156,0.703,,,
2017-18,C,34,,,Sacramento,,,All,All,SF,291,14.6,3.1,3.8,0.3,0.0,4.1,1.4,1.0,0.192,0.292,0.447,,,
2017-18,C,34,,,Sacramento,,,All,All,SH,1487,19.9,3.7,8.8,0.2,0.0,0.5,0.4,1.6,0.147,0.204,0.621,,,
2017-18,C,34,,,Sacramento,,,All,All,SM,88,18.2,13.0,3.9,0.0,0.0,0.0,0.0,2.3,0.011,0.091,0.875,,,
2017-18,C,34,,,Sacramento,,,All,All,SS,13233,38.0,9.7,21.0,0.2,0.0,0.8,0.2,0.8,0.088,0.125,0.766,,,
2017-18,C,34,,,Sacramento,,,All,All,TA,19055,46.6,10.8,29.6,0.4,0.0,0.7,0.2,0.7,0.071,0.099,0.81,,,
2017-18,C,35,,,San Benito,,,All,All,GF,414,55.2,1.3,0.8,0.0,0.0,0.2,0.0,1.4,0.01,0.063,0.911,,,
2017-18,C,35,,,San Benito,,,All,All,GM,437,36.8,0.5,0.5,0.0,0.0,0.9,0.0,1.4,0.023,0.059,0.895,,,
2017-18,C,35,,,San Benito,,,All,All,RA,12,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.083,0.917,,,
2017-18,C,35,,,San Benito,,,All,All,RB,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,35,,,San Benito,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,35,,,San Benito,,,All,All,RF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,35,,,San Benito,,,All,All,RH,599,41.4,1.3,0.6,0.0,0.0,0.3,0.0,2.0,0.017,0.072,0.888,,,
2017-18,C,35,,,San Benito,,,All,All,RI,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,35,,,San Benito,,,All,All,RT,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,35,,,San Benito,,,All,All,RW,217,53.7,0.0,1.0,0.0,0.0,1.4,0.0,0.0,0.014,0.028,0.945,,,
2017-18,C,35,,,San Benito,,,All,All,SD,100,11.3,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.1,0.12,0.71,,,
2017-18,C,35,,,San Benito,,,All,All,SE,158,18.0,0.0,0.0,0.0,0.0,0.6,0.0,4.4,0.038,0.101,0.81,,,
2017-18,C,35,,,San Benito,,,All,All,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,35,,,San Benito,,,All,All,SH,29,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.172,0.828,,,
2017-18,C,35,,,San Benito,,,All,All,SM,135,46.7,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.022,0.074,0.904,,,
2017-18,C,35,,,San Benito,,,All,All,SS,575,39.2,1.2,0.6,0.0,0.0,0.3,0.0,1.6,0.021,0.068,0.892,,,
2017-18,C,35,,,San Benito,,,All,All,TA,851,45.8,0.9,0.7,0.0,0.0,0.6,0.0,1.4,0.016,0.061,0.902,,,
2017-18,C,36,,,San Bernardino,,,All,All,GF,15635,48.7,6.8,11.4,0.1,0.0,0.3,0.0,0.8,0.045,0.073,0.87,,,
2017-18,C,36,,,San Bernardino,,,All,All,GM,16615,37.2,3.7,8.2,0.3,0.0,0.4,0.1,1.2,0.062,0.119,0.799,,,
2017-18,C,36,,,San Bernardino,,,All,All,RA,1261,74.7,2.9,28.5,0.7,0.0,0.2,0.1,0.6,0.013,0.044,0.926,,,
2017-18,C,36,,,San Bernardino,,,All,All,RB,2957,35.5,1.3,5.6,0.0,0.0,0.5,0.0,1.0,0.075,0.135,0.774,,,
2017-18,C,36,,,San Bernardino,,,All,All,RD,597,33.7,3.0,10.2,0.7,0.0,0.2,0.0,5.4,0.132,0.25,0.556,,,
2017-18,C,36,,,San Bernardino,,,All,All,RF,504,69.3,2.7,21.9,0.2,0.0,0.4,0.0,0.0,0.02,0.024,0.95,,,
2017-18,C,36,,,San Bernardino,,,All,All,RH,20010,40.1,7.3,7.6,0.1,0.0,0.3,0.0,0.7,0.053,0.093,0.842,,,
2017-18,C,36,,,San Bernardino,,,All,All,RI,206,34.3,2.9,7.3,0.0,0.0,0.0,0.0,2.4,0.131,0.18,0.665,,,
2017-18,C,36,,,San Bernardino,,,All,All,RP,175,34.5,0.7,5.4,0.0,0.0,0.0,0.0,0.6,0.046,0.103,0.846,,,
2017-18,C,36,,,San Bernardino,,,All,All,RT,550,50.9,1.4,11.0,0.4,0.0,0.2,0.0,1.1,0.062,0.144,0.778,,,
2017-18,C,36,,,San Bernardino,,,All,All,RW,5990,46.7,1.8,13.6,0.5,0.1,0.4,0.1,1.5,0.044,0.086,0.845,,,
2017-18,C,36,,,San Bernardino,,,All,All,SD,4261,11.7,0.2,2.7,0.0,0.1,2.7,0.0,1.1,0.142,0.147,0.672,,,
2017-18,C,36,,,San Bernardino,,,All,All,SE,4237,19.3,2.1,2.5,0.1,0.0,0.6,0.1,1.2,0.088,0.162,0.73,,,
2017-18,C,36,,,San Bernardino,,,All,All,SF,630,11.7,1.4,2.3,0.0,0.0,1.3,0.6,1.6,0.13,0.278,0.557,,,
2017-18,C,36,,,San Bernardino,,,All,All,SH,4103,26.8,4.5,5.4,0.1,0.0,0.3,0.1,1.4,0.079,0.169,0.733,,,
2017-18,C,36,,,San Bernardino,,,All,All,SM,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,36,,,San Bernardino,,,All,All,SS,25898,37.5,6.0,7.7,0.1,0.0,0.4,0.0,1.1,0.063,0.109,0.811,,,
2017-18,C,36,,,San Bernardino,,,All,All,TA,32250,43.0,5.3,9.8,0.2,0.0,0.4,0.0,1.0,0.054,0.097,0.834,,,
2017-18,C,37,,,San Diego,,,All,All,GF,20050,62.3,13.1,30.5,0.3,0.4,0.8,0.2,0.8,0.068,0.062,0.846,,,
2017-18,C,37,,,San Diego,,,All,All,GM,21014,53.5,8.0,25.7,0.3,0.5,1.5,0.3,1.3,0.09,0.093,0.777,,,
2017-18,C,37,,,San Diego,,,All,All,RA,2391,84.2,14.4,60.6,0.3,0.2,0.7,0.1,0.6,0.025,0.026,0.929,,,
2017-18,C,37,,,San Diego,,,All,All,RB,1975,52.7,2.0,19.5,0.1,0.9,1.6,0.4,1.3,0.102,0.111,0.744,,,
2017-18,C,37,,,San Diego,,,All,All,RD,166,42.6,8.5,19.1,0.6,0.0,0.6,0.6,0.6,0.102,0.307,0.566,,,
2017-18,C,37,,,San Diego,,,All,All,RF,1800,74.3,3.8,44.2,0.1,0.8,1.3,0.2,0.8,0.031,0.026,0.912,,,
2017-18,C,37,,,San Diego,,,All,All,RH,20262,48.1,13.9,19.2,0.1,0.5,1.3,0.3,1.4,0.106,0.098,0.759,,,
2017-18,C,37,,,San Diego,,,All,All,RI,207,42.2,4.2,16.3,0.0,0.0,0.5,0.0,1.4,0.058,0.121,0.802,,,
2017-18,C,37,,,San Diego,,,All,All,RP,205,53.3,4.8,19.4,0.0,2.0,0.5,0.0,1.0,0.083,0.078,0.805,,,
2017-18,C,37,,,San Diego,,,All,All,RT,1952,64.0,5.4,31.3,0.3,0.4,1.3,0.7,0.7,0.066,0.068,0.832,,,
2017-18,C,37,,,San Diego,,,All,All,RW,12106,64.5,8.3,33.0,0.5,0.1,0.9,0.2,0.7,0.051,0.056,0.869,,,
2017-18,C,37,,,San Diego,,,All,All,SD,5142,25.0,1.9,9.9,0.2,0.4,9.1,0.3,0.9,0.156,0.123,0.61,,,
2017-18,C,37,,,San Diego,,,All,All,SE,6477,30.1,6.9,11.9,0.1,0.7,2.1,0.1,2.3,0.161,0.141,0.644,,,
2017-18,C,37,,,San Diego,,,All,All,SF,333,22.6,0.0,9.4,0.3,0.3,1.8,1.5,2.4,0.168,0.291,0.477,,,
2017-18,C,37,,,San Diego,,,All,All,SH,2331,35.0,6.3,12.4,0.1,1.5,1.3,0.6,2.5,0.179,0.187,0.573,,,
2017-18,C,37,,,San Diego,,,All,All,SM,404,35.7,11.7,2.7,0.0,0.0,1.5,0.2,1.2,0.097,0.131,0.743,,,
2017-18,C,37,,,San Diego,,,All,All,SS,25881,47.9,10.4,19.9,0.2,0.6,1.4,0.3,1.5,0.11,0.107,0.743,,,
2017-18,C,37,,,San Diego,,,All,All,TA,41064,58.0,10.6,28.2,0.3,0.4,1.1,0.3,1.1,0.079,0.078,0.811,,,
2017-18,C,38,,,San Francisco,,,All,All,GF,2417,65.6,0.0,0.0,0.0,0.0,0.5,0.8,0.3,0.129,0.086,0.768,,,
2017-18,C,38,,,San Francisco,,,All,All,GM,3061,57.5,0.0,0.0,0.0,0.0,0.4,1.2,0.9,0.159,0.144,0.671,,,
2017-18,C,38,,,San Francisco,,,All,All,RA,1890,72.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.036,0.03,0.927,,,
2017-18,C,38,,,San Francisco,,,All,All,RB,584,43.4,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.283,0.195,0.509,,,
2017-18,C,38,,,San Francisco,,,All,All,RD,196,72.2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.061,0.342,0.587,,,
2017-18,C,38,,,San Francisco,,,All,All,RF,260,61.6,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.062,0.046,0.881,,,
2017-18,C,38,,,San Francisco,,,All,All,RH,1754,45.5,0.0,0.0,0.0,0.0,0.5,1.5,1.4,0.247,0.155,0.564,,,
2017-18,C,38,,,San Francisco,,,All,All,RI,28,60.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.286,0.286,0.357,,,
2017-18,C,38,,,San Francisco,,,All,All,RP,57,38.1,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.14,0.088,0.737,,,
2017-18,C,38,,,San Francisco,,,All,All,RT,135,62.1,0.0,0.0,0.0,0.0,0.7,3.0,0.7,0.185,0.126,0.644,,,
2017-18,C,38,,,San Francisco,,,All,All,RW,574,66.3,0.0,0.0,0.0,0.0,0.2,2.8,0.9,0.113,0.171,0.678,,,
2017-18,C,38,,,San Francisco,,,All,All,SD,580,38.4,0.0,0.0,0.0,0.0,4.3,0.3,0.3,0.205,0.121,0.624,,,
2017-18,C,38,,,San Francisco,,,All,All,SE,1159,29.0,0.0,0.0,0.0,0.0,1.0,0.5,2.1,0.201,0.156,0.607,,,
2017-18,C,38,,,San Francisco,,,All,All,SF,111,22.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.342,0.27,0.369,,,
2017-18,C,38,,,San Francisco,,,All,All,SH,265,36.1,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.204,0.136,0.638,,,
2017-18,C,38,,,San Francisco,,,All,All,SM,27,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.037,0.926,,,
2017-18,C,38,,,San Francisco,,,All,All,SS,3939,57.1,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.14,0.093,0.746,,,
2017-18,C,38,,,San Francisco,,,All,All,TA,5478,61.3,0.0,0.0,0.0,0.0,0.5,1.0,0.7,0.146,0.118,0.714,,,
2017-18,C,39,,,San Joaquin,,,All,All,GF,5868,35.3,6.1,17.7,0.2,0.0,0.8,0.1,0.6,0.046,0.077,0.86,,,
2017-18,C,39,,,San Joaquin,,,All,All,GM,6013,26.7,3.9,12.6,0.1,0.0,1.5,0.0,1.5,0.066,0.127,0.775,,,
2017-18,C,39,,,San Joaquin,,,All,All,RA,1294,50.0,2.9,28.4,0.0,0.0,1.3,0.0,0.5,0.032,0.066,0.883,,,
2017-18,C,39,,,San Joaquin,,,All,All,RB,1021,21.2,1.0,7.8,0.1,0.0,0.9,0.1,1.4,0.089,0.17,0.716,,,
2017-18,C,39,,,San Joaquin,,,All,All,RD,73,20.7,0.0,22.4,1.4,0.0,0.0,0.0,1.4,0.027,0.151,0.795,,,
2017-18,C,39,,,San Joaquin,,,All,All,RF,591,51.7,2.1,30.7,0.0,0.0,0.5,0.2,0.3,0.019,0.022,0.949,,,
2017-18,C,39,,,San Joaquin,,,All,All,RH,5770,25.8,7.6,10.9,0.0,0.0,1.3,0.1,1.4,0.064,0.101,0.807,,,
2017-18,C,39,,,San Joaquin,,,All,All,RI,121,37.1,3.4,12.4,0.0,0.0,0.8,0.0,1.7,0.132,0.107,0.736,,,
2017-18,C,39,,,San Joaquin,,,All,All,RP,82,31.3,1.5,11.9,0.0,0.0,0.0,0.0,0.0,0.073,0.11,0.817,,,
2017-18,C,39,,,San Joaquin,,,All,All,RT,318,28.1,0.8,8.3,0.3,0.0,0.6,0.3,0.3,0.069,0.154,0.761,,,
2017-18,C,39,,,San Joaquin,,,All,All,RW,2611,31.2,3.8,17.2,0.4,0.0,1.1,0.0,0.8,0.041,0.107,0.828,,,
2017-18,C,39,,,San Joaquin,,,All,All,SD,1392,6.7,0.7,3.5,0.1,0.0,10.0,0.0,1.7,0.106,0.152,0.624,,,
2017-18,C,39,,,San Joaquin,,,All,All,SE,1826,11.3,2.4,4.7,0.0,0.0,3.1,0.1,2.2,0.083,0.146,0.717,,,
2017-18,C,39,,,San Joaquin,,,All,All,SF,181,6.1,0.0,5.1,0.6,0.0,1.1,0.0,1.7,0.099,0.32,0.547,,,
2017-18,C,39,,,San Joaquin,,,All,All,SH,608,7.9,1.1,4.7,0.0,0.0,0.8,0.0,1.5,0.115,0.237,0.625,,,
2017-18,C,39,,,San Joaquin,,,All,All,SM,135,20.9,12.1,8.8,0.0,0.0,3.0,0.0,3.0,0.074,0.193,0.674,,,
2017-18,C,39,,,San Joaquin,,,All,All,SS,8804,25.6,5.1,12.3,0.1,0.0,1.3,0.1,1.3,0.07,0.118,0.784,,,
2017-18,C,39,,,San Joaquin,,,All,All,TA,11881,31.1,5.1,15.3,0.1,0.0,1.2,0.1,1.1,0.056,0.102,0.817,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,GF,1396,48.7,6.4,20.2,0.4,0.0,0.5,0.1,0.6,0.014,0.03,0.941,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,GM,1550,36.6,3.4,12.7,0.6,0.0,0.7,0.6,1.5,0.027,0.047,0.892,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RA,55,63.0,5.6,20.4,0.0,0.0,1.8,0.0,0.0,0,0,0.982,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RB,35,29.0,3.2,19.4,0.0,0.0,2.9,0.0,5.7,0,0.029,0.886,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RF,27,65.4,3.8,19.2,0.0,0.0,3.7,0.0,0.0,0,0,0.963,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RH,1139,28.8,6.1,8.5,0.3,0.0,0.4,0.7,1.1,0.034,0.054,0.886,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RI,18,31.3,6.3,12.5,0.0,0.0,5.6,0.0,0.0,0,0.056,0.889,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RT,84,40.3,3.9,11.7,0.0,0.0,0.0,0.0,2.4,0.024,0.036,0.917,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,RW,1570,51.5,4.1,21.8,0.8,0.0,0.6,0.1,0.9,0.012,0.031,0.934,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,SD,380,7.3,0.0,4.3,0.0,0.0,4.5,0.8,1.8,0.071,0.066,0.792,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,SE,315,8.0,1.5,3.4,0.3,0.0,1.0,0.6,1.3,0.067,0.07,0.832,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,SF,51,5.3,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.078,0.098,0.745,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,SH,357,17.0,3.2,2.8,1.1,0.0,0.8,0.6,2.8,0.059,0.098,0.79,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,SM,43,20.0,8.6,2.9,0.0,0.0,0.0,2.3,0.0,0.023,0.14,0.814,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,SS,1528,25.6,3.9,7.9,0.8,0.0,0.7,0.6,1.4,0.034,0.06,0.87,,,
2017-18,C,40,,,San Luis Obispo,,,All,All,TA,2946,42.5,4.9,16.3,0.5,0.0,0.6,0.3,1.1,0.021,0.039,0.915,,,
2017-18,C,41,,,San Mateo,,,All,All,GF,3588,63.5,25.6,36.2,0.4,0.0,0.6,0.0,1.8,0.019,0.047,0.906,,,
2017-18,C,41,,,San Mateo,,,All,All,GM,3812,54.3,17.4,29.1,0.6,0.1,1.0,0.2,3.4,0.03,0.066,0.851,,,
2017-18,C,41,,,San Mateo,,,All,All,RA,1035,83.0,32.5,57.0,0.5,0.0,0.5,0.0,0.9,0.011,0.023,0.948,,,
2017-18,C,41,,,San Mateo,,,All,All,RB,139,35.7,7.0,13.0,0.0,0.0,1.4,0.0,1.4,0.043,0.101,0.827,,,
2017-18,C,41,,,San Mateo,,,All,All,RD,280,72.2,21.1,38.7,0.0,0.0,0.4,0.4,0.7,0.014,0.021,0.95,,,
2017-18,C,41,,,San Mateo,,,All,All,RF,770,47.0,4.5,30.0,0.1,0.4,1.2,0.0,2.2,0.006,0.04,0.914,,,
2017-18,C,41,,,San Mateo,,,All,All,RH,2838,41.7,20.3,13.2,0.4,0.0,1.0,0.2,4.7,0.043,0.091,0.804,,,
2017-18,C,41,,,San Mateo,,,All,All,RI,25,27.8,11.1,22.2,0.0,0.0,0.0,4.0,8.0,0.04,0.12,0.72,,,
2017-18,C,41,,,San Mateo,,,All,All,RP,152,28.6,3.2,4.0,0.0,0.0,2.0,0.0,4.6,0.039,0.066,0.829,,,
2017-18,C,41,,,San Mateo,,,All,All,RT,376,60.9,14.8,33.6,0.5,0.0,0.3,0.0,1.3,0.021,0.04,0.918,,,
2017-18,C,41,,,San Mateo,,,All,All,RW,1785,75.0,27.6,48.6,1.0,0.1,0.8,0.0,0.9,0.011,0.033,0.928,,,
2017-18,C,41,,,San Mateo,,,All,All,SD,817,21.5,2.9,7.8,0.9,0.0,7.5,0.2,4.2,0.111,0.088,0.673,,,
2017-18,C,41,,,San Mateo,,,All,All,SE,1321,30.4,12.3,11.9,0.2,0.1,1.7,0.4,6.6,0.066,0.124,0.721,,,
2017-18,C,41,,,San Mateo,,,All,All,SF,46,12.9,6.5,0.0,0.0,0.0,0.0,2.2,6.5,0.109,0.13,0.674,,,
2017-18,C,41,,,San Mateo,,,All,All,SH,121,22.5,2.5,8.8,0.8,0.0,0.0,0.0,5.0,0.066,0.215,0.661,,,
2017-18,C,41,,,San Mateo,,,All,All,SM,77,36.4,30.3,19.7,0.0,0.0,0.0,1.3,2.6,0.052,0.052,0.857,,,
2017-18,C,41,,,San Mateo,,,All,All,SS,3422,39.5,15.9,15.0,0.4,0.1,1.0,0.3,4.4,0.039,0.095,0.805,,,
2017-18,C,41,,,San Mateo,,,All,All,TA,7400,58.9,21.5,32.6,0.5,0.1,0.8,0.1,2.6,0.025,0.057,0.877,,,
2017-18,C,42,,,Santa Barbara,,,All,All,GF,2676,31.5,14.3,28.9,0.5,0.1,0.2,0.0,0.6,0.028,0.069,0.888,,,
2017-18,C,42,,,Santa Barbara,,,All,All,GM,2719,24.0,7.6,21.7,0.3,0.1,0.2,0.1,1.4,0.033,0.086,0.861,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RA,137,37.2,18.6,58.9,1.5,0.0,0.0,0.0,1.5,0.007,0.022,0.942,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RB,82,31.9,7.2,27.5,0.0,0.0,0.0,1.2,0.0,0.049,0.098,0.841,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RD,16,16.7,16.7,25.0,0.0,0.0,0.0,0.0,0.0,0.063,0.188,0.75,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RF,72,43.9,3.0,33.3,1.4,0.0,0.0,0.0,0.0,0.056,0.014,0.917,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RH,3380,23.7,11.9,16.6,0.2,0.2,0.2,0.0,1.2,0.038,0.068,0.876,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RI,32,26.1,0.0,30.4,0.0,0.0,0.0,0.0,6.3,0.125,0.094,0.719,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RT,80,38.0,5.6,33.8,0.0,0.0,0.0,0.0,1.3,0.025,0.075,0.888,,,
2017-18,C,42,,,Santa Barbara,,,All,All,RW,1588,34.4,9.2,39.9,0.7,0.1,0.3,0.1,0.6,0.013,0.102,0.867,,,
2017-18,C,42,,,Santa Barbara,,,All,All,SD,601,5.4,0.5,6.5,0.3,0.0,1.7,0.0,0.5,0.155,0.082,0.739,,,
2017-18,C,42,,,Santa Barbara,,,All,All,SE,1289,10.6,4.7,6.1,0.1,0.3,0.4,0.0,2.1,0.062,0.109,0.8,,,
2017-18,C,42,,,Santa Barbara,,,All,All,SF,61,13.2,2.6,13.2,0.0,0.0,0.0,0.0,1.6,0.098,0.262,0.623,,,
2017-18,C,42,,,Santa Barbara,,,All,All,SH,824,16.4,8.4,16.1,0.0,0.2,0.4,0.0,2.1,0.067,0.101,0.806,,,
2017-18,C,42,,,Santa Barbara,,,All,All,SM,211,20.8,15.3,17.5,0.0,0.0,0.5,0.0,0.5,0.028,0.095,0.867,,,
2017-18,C,42,,,Santa Barbara,,,All,All,SS,3696,22.5,10.9,16.9,0.2,0.2,0.3,0.0,1.3,0.04,0.081,0.858,,,
2017-18,C,42,,,Santa Barbara,,,All,All,TA,5395,27.8,11.0,25.3,0.4,0.1,0.2,0.1,1.0,0.03,0.077,0.874,,,
2017-18,C,43,,,Santa Clara,,,All,All,GF,10395,63.4,21.0,36.7,0.4,0.1,0.5,0.0,0.7,0.027,0.082,0.874,,,
2017-18,C,43,,,Santa Clara,,,All,All,GM,11257,54.8,14.5,30.8,0.3,0.1,0.7,0.0,1.1,0.037,0.107,0.833,,,
2017-18,C,43,,,Santa Clara,,,All,All,RA,6333,79.0,26.6,57.9,0.4,0.0,0.5,0.0,0.2,0.011,0.024,0.955,,,
